cycle_id,building_id,measurement_day,prediction_day,validation_cycle,snapshot_role,actual_day35_weight_kg_y,remaining_gain_to_day35_kg_y,current_weight_kg,current_to_target_ratio,recent_adg_kg_day,has_recent_adg,cumulative_adg_kg_day,weight_day_7_kg,weight_day_14_kg,weight_day_21_kg,weight_day_28_kg,percentage_alive,mortality_recent_3d_per_1000,temperature_deviation_from_band_c,humidity_deviation_from_band_pp,environment_out_of_band_days_7d,environment_staleness_days
2026-1,Tags 3,28,35,2026-1,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.6914399999999998,0.6007199999999999,1.09072,0.9089333333333333,0.05606857142857143,1,0.04622333333333333,0.12003,0.29948,0.6982399999999999,1.09072,0.9597306019362986,0.8886394462373136,1.4710549645389968,8.498803191489358,7,0
2026-2,Lags 1,7,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.192,1.0905,0.1015,0.5970588235294118,,0,,0.1015,,,,0.9891867739052725,1.7277330950253205,4.438935186666669,6.927280093333337,7,0
2026-2,Lags 1,14,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.192,0.9824999999999999,0.2095,0.5513157894736842,0.015428571428571427,1,0.015428571428571427,0.1015,0.2095,,,0.9792672028596962,1.370271075364909,6.593158376666665,5.06430915,7,0
2026-2,Lags 1,21,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.192,0.859,0.33299999999999996,0.41624999999999995,0.017642857142857137,1,0.016535714285714282,0.1015,0.2095,0.33299999999999996,,0.9700625558534406,1.2511170688114388,6.621870513333334,4.485538393333329,7,0
2026-2,Lags 1,28,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.192,0.602,0.59,0.49166666666666664,0.03671428571428571,1,0.023261904761904758,0.1015,0.2095,0.33299999999999996,0.59,0.9502234137622878,1.2511170688114388,3.4357870366666674,18.165497683333328,7,0
2026-2,Lags 2,7,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.204,1.1025,0.1015,0.5970588235294118,,0,,0.1015,,,,0.987846291331546,1.6383675901102173,4.44268490333333,3.6451816766666667,7,0
2026-2,Lags 2,14,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.204,1.0314999999999999,0.1725,0.4539473684210526,0.01014285714285714,1,0.01014285714285714,0.1015,0.1725,,,0.9772117962466488,1.6085790884718498,5.174389820000009,7.414032203333335,7,0
2026-2,Lags 2,21,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.204,0.889,0.315,0.39375,0.02035714285714286,1,0.01525,0.1015,0.1725,0.315,,0.9644325290437891,1.9064641048555258,2.5067129633333316,23.63770833333335,7,0
2026-2,Lags 2,28,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.204,0.536,0.6679999999999999,0.5566666666666666,0.05042857142857142,1,0.02697619047619047,0.1015,0.1725,0.315,0.6679999999999999,0.9411081322609472,1.5192135835567468,3.729690256666668,24.829334136666674,7,6
2026-2,Lags 3,7,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.078,1.0045000000000002,0.07350000000000001,0.4323529411764706,,0,,0.07350000000000001,,,,0.985914237318356,2.496211108139431,4.2330830266666695,0,6,0
2026-2,Lags 3,14,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.078,0.9410000000000001,0.13699999999999998,0.36052631578947364,0.009071428571428567,1,0.009071428571428567,0.07350000000000001,0.13699999999999998,,,0.9602389230632077,1.3669727496954025,3.765150463333331,7.6941319466666656,7,0
2026-2,Lags 3,21,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.078,0.8320000000000001,0.246,0.3075,0.015571428571428573,1,0.01232142857142857,0.07350000000000001,0.13699999999999998,0.246,,0.9484710706962646,1.6938575376660425,4.089064673333329,0,7,5
2026-2,Lags 3,28,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.078,0.582,0.4960000000000001,0.41333333333333344,0.03571428571428573,1,0.020119047619047623,0.07350000000000001,0.13699999999999998,0.246,0.4960000000000001,0.912989212801997,4.338652640337583,5.089064673333329,0,7,12
2026-2,Tags 1,7,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.36,1.24526,0.11474,0.6749411764705882,,0,,0.11474,,,,0.9877076860732136,1.575937682921338,0.0005952366666690523,0,4,0
2026-2,Tags 1,14,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.36,1.11724,0.24276,0.6388421052631579,0.018288571428571432,1,0.018288571428571432,0.11474,0.24276,,,0.9804133459408348,0.5403214912873159,2.4166666633333342,1.245833333333323,5,5
2026-2,Tags 1,21,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.36,0.7836000000000001,0.5764,0.7205,0.04766285714285715,1,0.03297571428571429,0.11474,0.24276,0.5764,,0.9748750506551398,0.9455626097528028,4.878083333333336,0,6,0
2026-2,Tags 1,28,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.36,0.35539999999999994,1.0046000000000002,0.8371666666666668,0.06117142857142859,1,0.042374285714285725,0.11474,0.24276,0.5764,1.0046000000000002,0.9619073348642442,1.1706965644558511,6.022297423333335,4.726470746666664,7,0
2026-2,Tags 2,7,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55628,1.4480000000000002,0.10828,0.6369411764705882,,0,,0.10828,,,,0.988544474393531,1.5723270440251573,,,,
2026-2,Tags 2,14,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55628,1.3194400000000002,0.23683999999999997,0.6232631578947367,0.01836571428571428,1,0.01836571428571428,0.10828,0.23683999999999997,,,0.9792452830188679,1.1680143755615455,,,,
2026-2,Tags 2,21,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55628,0.9734000000000002,0.58288,0.7285999999999999,0.049434285714285715,1,0.0339,0.10828,0.23683999999999997,0.58288,,0.9731805929919137,0.7637017070979336,,,,
2026-2,Tags 2,28,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.55628,0.5361800000000001,1.0201,0.8500833333333334,0.06246000000000001,1,0.04342,0.10828,0.23683999999999997,0.58288,1.0201,0.9594339622641509,1.1680143755615455,,,,
2026-2,Tags 3,7,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.564,1.4553800000000001,0.10862,0.6389411764705881,,0,,0.10862,,,,0.9867388362652233,1.7140279657194408,0,0,5,0
2026-2,Tags 3,14,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.564,1.32261,0.24139,0.6352368421052631,0.018967142857142856,1,0.018967142857142856,0.10862,0.24139,,,0.9776725304465493,1.0825439783491204,6.295555556666663,0,6,2
2026-2,Tags 3,21,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.564,1,0.5640000000000001,0.7050000000000001,0.04608714285714287,1,0.03252714285714286,0.10862,0.24139,0.5640000000000001,,0.9722598105548038,0.8119079837618403,5.926388886666665,0,7,0
2026-2,Tags 3,28,35,2026-2,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.564,0.5589600000000001,1.00504,0.8375333333333334,0.06300571428571426,1,0.042686666666666664,0.10862,0.24139,0.5640000000000001,1.00504,0.9600811907983762,0.9472259810554804,6.029340096666665,3.068561516666662,7,0
