harvest_cycle,bldg,prediction_day,average_humidity,average_humidity_trend,average_temperature,average_temperature_lag1,average_temperature_lag2,average_temperature_trend,cold_stress_days,cold_stress_flag_cycle,cold_stress_flag_day,heat_stress_days,heat_stress_flag_cycle,heat_stress_flag_day,high_humidity_days,high_humidity_flag_cycle,high_humidity_flag_day,humidity_abs_error,humidity_gap,humidity_range,humidity_volatility,humidity_within_target,low_humidity_days,low_humidity_flag_cycle,low_humidity_flag_day,max_humidity,max_humidity_trend,max_temperature,max_temperature_trend,min_humidity,min_humidity_trend,min_temperature_trend,percent_cold_stress_days,percent_heat_stress_days,percent_high_humidity_days,percent_low_humidity_days,target_humidity,target_temperature,temperature_abs_error,temperature_gap,temperature_range,temperature_volatility,temperature_within_target,feed_cumulative_g_per_bird,feed_daily_g_per_bird,feed_daily_g_per_bird_ratio_lag1,feed_daily_g_per_bird_ratio_lag3,feed_deficit_days,feed_deficit_flag,feed_efficiency_score,feed_gap_cumulative,feed_gap_daily,feed_surplus_days,feed_surplus_flag,feed_volatility_score,compounding_stress_days,critical_days,current_population,is_tags,max_thi_cycle,max_thi_day,projected_day35_weight_from_trajectory,resting_days,sqft_per_bird,thi_stress_days,warning_days,bodyweight_at_day7,bodyweight_deficit_g_interpolated,bodyweight_g,bodyweight_g_is_extrapolated_fallback,bodyweight_g_is_interpolated,bodyweight_g_lag1,bodyweight_g_lag2,day_7_bodyweight_lower_than_mean,average_daily_mortality_ratio_to_normal_target,cumulative_allowable_mortality_normal,cumulative_mortality_difference_from_normal_target,daily_mortality_difference_from_normal_target,early_mortality_concentration,five_day_mortality_concern,high_mortality_days,high_mortality_severity,mortality_dailypercent_ratio_lag1,mortality_dailypercent_ratio_lag2,mortality_dailypercent_ratio_lag3,mortality_percent_cum,percent_high_mortality_days,final_harvest_recovery
2025-5,Lags 2,12,78.19545717592591,-0.32831439393939,28.159396916863678,28.15472074468085,28.15472074468085,0.0019967886723187,1,1,0,4,1,1,7,1,1,12.420104166666649,12.420104166666649,20.125,1.8199981266814624,0,0,0,0,86.8,0.1678321678321682,32.6,0.2076923076923073,64.3,-0.8479020979020946,-0.0769230769230761,0.0833333333333333,0.3333333333333333,0.5833333333333334,0.0,65.0,25.0,3.1547207446808514,3.1547207446808514,6.45,0.2416375150403998,0,232.10472565221428,27.852567078265714,1.001578312134435,1.204902051805775,12,1,45.12346529760439,-227.8952743477857,-42.147432921734286,0,0,0.5689316335662126,4,0,10771,0,28.362165241768203,27.67854880516591,750.1463088727563,34.0,0.6684616098783771,1,4,91.0,-184.0786026200873,132.92139737991266,False,True,123.13973799126636,113.9170305676856,1,1.7348484848484846,132.0,97.0,6.0,0.3362445414847161,1,11,1.8181818181818183,1.545454545454545,1.0625000000000002,1.4166666666666663,2.081818181818182,0.9166666666666666,0.905545454545454
2025-5,Lags 2,13,78.13581463675212,-0.2835223977411477,28.15903721131115,28.15472074468085,28.15472074468085,0.0014147458628839,1,1,0,5,1,1,8,1,1,12.420104166666649,12.420104166666649,20.307692307692307,1.7557347288980256,0,0,0,0,86.8,0.1445054945054986,32.6,0.1785714285714287,64.3,-0.7318681318681285,-0.0664835164835171,0.0769230769230769,0.3846153846153846,0.6153846153846154,0.0,65.0,25.0,3.1547207446808514,3.1547207446808514,6.5,0.2313539423994252,0,269.6169579769431,37.18854592785422,1.335192760629726,1.606396429899591,13,1,48.20737435092214,-270.3830420230569,-42.81145407214578,0,0,0.544963578006414,5,0,10756,0,28.362165241768203,27.67854880516591,723.3682145273388,34.0,0.6693938267013759,1,4,91.0,-211.4585152838428,143.5414847161572,False,True,132.92139737991266,123.13973799126636,1,1.7062937062937062,143.0,101.0,4.0,0.3155737704918033,1,12,1.8181818181818183,0.8823529411764703,1.3636363636363629,0.9375,2.2181818181818183,0.9230769230769232,0.905545454545454
2025-5,Lags 2,14,78.08469246031744,-0.2472667887667904,28.15872889226613,28.15472074468085,28.15472074468085,0.0010084690722973,1,1,0,6,1,1,9,1,1,12.420104166666649,12.420104166666649,20.464285714285715,1.697665955616384,0,0,0,0,86.8,0.1257142857142803,32.6,0.1551648351648338,64.3,-0.6380219780219806,-0.058021978021979,0.0714285714285714,0.4285714285714285,0.6428571428571429,0.0,65.0,25.0,3.1547207446808514,3.1547207446808514,6.542857142857143,0.2222806716744153,0,307.2053621299572,37.23701359150997,1.0013032954757028,1.3390430087506984,14,1,45.06860771988309,-322.79463787004283,-52.76298640849004,0,0,0.5288530159777539,6,0,10742,0,28.362165241768203,27.67854880516591,700.239898989899,34.0,0.6702662446471793,1,4,91.0,-241.0,155.0,False,False,143.5414847161572,132.92139737991266,1,1.675324675324675,154.0,104.0,3.0,0.2984496124031007,1,13,1.8181818181818183,0.933333333333334,0.8235294117647062,1.2727272727272727,2.345454545454545,0.9285714285714286,0.905545454545454
2025-5,Lags 3,1,77.42010416666665,0.0,28.15472074468085,28.15472074468085,28.15472074468085,0.0,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,0.0,32.6,0.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,70.0,30.0,1.8452792553191488,-1.8452792553191488,7.100000000000001,0.0,1,9.035056017347308,9.035056017347308,3.0,3.0,1,1,90.35056017347308,-0.9649439826526932,-0.9649439826526932,0,0,0.0,0,0,11068,0,27.67854880516591,27.67854880516591,1789.0,29.5,0.6505240332490061,0,1,106.75,0.0,64.0,True,False,669.9717991631799,637.6489644351465,0,2.882882882882883,11.1,20.9,20.9,2.6875,0,1,1.8828828828828832,3.0,3.0,3.0,0.2882882882882883,1.0,0.921891891891892
2025-5,Lags 3,2,77.42010416666665,-1.1658284442341368e-14,28.15472074468085,28.15472074468085,28.15472074468085,-6.783381100595097e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,-1.7209744916952118e-14,32.6,-6.772789795300852e-15,64.3,-2.231677083022784e-14,-4.066460168369259e-15,0.0,0.0,0.0,0.0,70.0,30.0,1.8452792553191488,-1.8452792553191488,7.100000000000001,0.0,1,18.117583114412536,9.058791557206268,1.00262704955159,3.0,2,1,52.84295075036989,-11.882416885587464,-10.941208442793732,0,0,1.4123559578206526,0,0,11039,0,27.67854880516591,27.67854880516591,1789.0,29.5,0.6522329921188513,0,2,106.75,0.0,77.0,True,False,64.0,637.6489644351465,0,2.747747747747748,22.2,38.8,17.9,1.4098360655737705,0,2,1.8828828828828832,0.9062499999999998,3.0,3.0,0.5495495495495496,1.0,0.921891891891892
2025-5,Lags 3,3,77.42010416666665,1.136476922109094e-14,28.15472074468085,28.15472074468085,28.15472074468085,-1.2895420286198469e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,1.802190973325158e-15,32.6,2.30148056710964e-15,64.3,-3.313032514863088e-15,2.3936246954295856e-15,0.0,0.0,0.0,0.0,70.0,30.0,1.8452792553191488,-1.8452792553191488,7.100000000000001,4.3511678576336575e-15,1,31.77773742509533,13.619030325040857,1.5034047575812604,3.0,3,1,65.82531323769747,-18.22226257490467,-6.380969674959143,0,0,1.0392364453187768,0,0,11014,0,27.67854880516591,27.67854880516591,1789.0,29.5,0.6537134556019611,0,3,106.75,0.0,91.0,True,False,77.0,64.0,0,2.582582582582583,33.3,52.7,13.9,1.0,0,3,1.8828828828828832,0.8620689655172414,0.7812499999999999,3.0,0.7747747747747747,1.0,0.921891891891892
2025-5,Lags 3,4,77.42010416666665,-1.0656246691081632e-14,28.15472074468085,28.15472074468085,28.15472074468085,-4.860576503336004e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,-1.1688067064152732e-14,32.6,-2.2267158016781103e-15,64.3,-8.691606854378891e-15,-3.4693771706650844e-15,0.0,0.0,0.0,0.0,70.0,30.0,1.8452792553191488,-1.8452792553191488,7.100000000000001,0.0,1,45.471080392870135,13.64132411786104,1.0016369588941434,1.50982175336486,4,1,57.59670183096884,-29.528919607129865,-11.35867588213896,0,0,0.9453967898810846,0,0,10996,0,27.67854880516591,27.67854880516591,1789.0,29.5,0.65478355765733,0,3,106.75,0.0,107.0,True,False,91.0,77.0,0,2.3423423423423424,44.4,59.6,6.9,0.8269230769230769,0,4,1.8828828828828832,0.7199999999999998,0.6206896551724137,0.5624999999999998,0.9369369369369368,1.0,0.921891891891892
2025-5,Lags 3,5,77.42010416666665,-4.822292063407377e-15,28.15472074468085,28.15472074468085,28.15472074468085,-3.371434273386755e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,-3.627382670784715e-15,32.6,-3.764398267022435e-15,64.3,-3.145486211302101e-15,-4.80122207299609e-16,0.0,0.0,0.0,0.0,70.0,28.0,0.1547207446808514,0.1547207446808514,7.100000000000001,0.0,1,68.30601092896175,22.76867030965392,1.6690953248330298,2.513433515482696,5,1,79.69034608378871,-31.69398907103825,-2.231329690346083,0,0,0.8189548929729112,0,0,10980,0,27.67854880516591,27.67854880516591,1789.0,29.5,0.6557377049180327,0,3,106.75,0.0,125.0,True,False,107.0,91.0,0,2.1621621621621623,55.5,64.5,4.9,0.7166666666666667,1,5,1.8828828828828832,0.888888888888889,0.6399999999999998,0.5517241379310344,1.0810810810810811,1.0,0.921891891891892
2025-5,Lags 3,6,77.42010416666665,-3.280471822643205e-15,28.154720744680848,28.15472074468085,28.15472074468085,-1.3488542533772617e-15,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,-5.226196707538049e-15,32.6,-3.003278291787231e-16,64.3,-1.2637676618891284e-15,-6.929659921216828e-16,0.0,0.0,0.0,0.0,70.0,28.0,0.1547207446808514,0.1547207446808514,7.100000000000001,3.891802844472395e-15,1,91.24087591240875,22.81021897810219,1.001824817518248,1.6748783454987834,6,1,66.3789441161704,-43.759124087591246,-12.189781021897812,0,0,0.7768157104368293,0,0,10960,0,27.67854880516591,27.67854880516591,1789.0,29.5,0.656934306569343,0,3,106.75,0.0,145.0,True,False,125.0,107.0,0,2.102102102102102,66.6,73.4,8.9,0.6142857142857143,1,6,1.8828828828828832,1.2499999999999998,1.1111111111111112,0.7999999999999997,1.2612612612612613,1.0,0.921891891891892
2025-5,Lags 3,7,77.42010416666665,2.54453727244602e-15,28.154720744680848,28.15472074468085,28.15472074468085,-3.895921039444663e-16,0,0,0,0,0,0,0,0,0,7.420104166666647,7.420104166666647,22.5,0.0,1,0,0,0,86.8,2.981360072665549e-15,32.6,1.656277457553702e-15,64.3,-1.585001016368459e-15,1.2138620989631208e-15,0.0,0.0,0.0,0.0,70.0,28.0,0.1547207446808514,0.1547207446808514,7.100000000000001,3.837369354665453e-15,1,109.62908825141604,18.27151470856934,0.80102320482368,1.3394238382361898,7,1,58.34601335509537,-60.37091174858397,-16.72848529143066,0,0,0.7607464804004765,0,0,10946,0,27.67854880516591,27.67854880516591,985.556886227545,29.5,0.6577745295084962,0,3,92.0,-75.0,92.0,False,False,145.0,125.0,1,1.9819819819819815,77.69999999999999,76.30000000000001,2.9000000000000004,0.5584415584415584,1,7,1.8828828828828832,0.7000000000000002,0.8750000000000001,0.7777777777777779,1.3873873873873874,1.0,0.921891891891892
2025-5,Lags 3,8,76.91967447916664,-0.3336197916666576,27.97808898492908,28.15472074468085,28.15472074468085,-0.1177545065011771,0,0,0,0,0,0,0,0,0,8.4166666666667,8.4166666666667,20.0,1.415428902153241,1,0,0,0,74.5,-1.0249999999999946,27.9,-0.3916666666666658,72.0,0.6416666666666722,0.0666666666666679,0.0,0.0,0.0,0.0,65.0,28.0,1.2583333333333009,-1.2583333333333009,6.412500000000001,0.4995900603735559,1,128.04097311139566,18.29156758734224,1.0010974940552404,0.803365648436071,8,1,47.39178874902307,-91.95902688860434,-31.708432412657764,0,0,0.7201321370627589,0,0,10934,0,27.67854880516591,26.189037797974848,934.5376637554584,29.5,0.6584964331443205,0,3,92.0,-91.70305676855897,100.29694323144103,False,True,92.0,145.0,1,1.8693693693693691,88.8,77.19999999999999,0.9000000000000004,0.5180722891566265,1,8,1.8828828828828832,0.8571428571428573,0.6000000000000003,0.7500000000000002,1.4954954954954955,1.0,0.921891891891892
2025-5,Lags 3,9,76.47420138888886,-0.5008177083333317,27.94464391252955,26.7416666666667,28.15472074468085,-0.1024951979905428,0,0,0,0,0,0,0,0,0,7.910416666666606,7.910416666666606,19.37777777777778,1.8812298031803896,1,0,0,0,79.5,-1.1016666666666617,30.2,-0.3949999999999998,65.1,0.4383333333333337,0.0400000000000008,0.0,0.0,0.0,0.0,65.0,25.0,2.6770833333333,2.6770833333333,6.222222222222224,0.4779734361670485,1,146.66788889907417,18.33348611238427,1.002291685764048,0.8037400311669265,9,1,45.49420627887949,-123.33211110092584,-31.66651388761573,0,0,0.6848372435367137,0,0,10909,0,27.67854880516591,27.10507433903456,891.1620484319175,29.5,0.6600055000458337,0,4,92.0,-110.41048034934498,109.58951965065502,False,True,100.29694323144103,92.0,1,1.911911911911912,99.9,91.1,13.9,0.450261780104712,1,9,1.8828828828828832,2.083333333333333,1.785714285714286,1.2500000000000004,1.720720720720721,1.0,0.921891891891892
2025-5,Lags 3,10,76.83719791666665,-0.1662329545454508,27.90726285460993,27.6770833333333,26.7416666666667,-0.0949316301311013,0,0,0,0,0,0,1,1,1,15.1041666666667,15.1041666666667,18.87,2.112691482579572,0,0,0,0,85.6,-0.747878787878789,30.8,-0.3424242424242411,71.3,0.6490909090909083,-0.0030303030303022,0.0,0.0,0.1,0.0,65.0,25.0,2.570833333333301,2.570833333333301,6.1800000000000015,0.4658838386047436,1,170.00551369233597,22.973718066531887,1.2531014519389816,1.25735158978129,10,1,44.90317622094869,-159.99448630766403,-37.02628193346811,0,0,0.6461458627350675,0,0,10882,0,27.67854880516591,27.157105608374497,856.5212816330825,29.5,0.6616430803161184,0,5,92.0,-129.78602620087338,119.21397379912663,False,True,109.58951965065502,100.29694323144103,1,1.963963963963964,111.0,107.0,15.9,0.3944954128440367,1,10,1.8828828828828832,1.0799999999999998,2.25,1.9285714285714288,1.963963963963964,1.0,0.921891891891892
2025-5,Lags 3,11,77.43438446969695,0.1739185606060648,27.87724653449387,27.5708333333333,27.6770833333333,-0.0862068826563531,0,0,0,0,0,0,2,1,1,18.40625,18.40625,18.381818181818183,2.817812687321537,0,0,0,0,88.3,-0.3981818181818161,30.4,-0.3163636363636365,74.8,0.893636363636365,0.0190909090909102,0.0,0.0,0.1818181818181818,0.0,65.0,25.0,2.5770833333332988,2.5770833333332988,6.018181818181819,0.4530493904335237,1,197.86489968709736,27.609055770292656,1.201766979569299,1.5093870789618995,11,1,48.37484130692303,-192.13510031290264,-32.390944229707344,0,0,0.6140876529248368,0,0,10866,0,27.67854880516591,27.23457828303404,825.7690235064572,29.5,0.6626173384870238,0,5,92.0,-151.8340611353712,130.1659388646288,False,True,119.21397379912663,109.58951965065502,1,1.9164619164619163,122.09999999999998,111.9,4.9,0.3675213675213675,1,11,1.8828828828828832,0.5925925925925924,0.6399999999999998,1.3333333333333328,2.108108108108108,1.0,0.921891891891892
2025-5,Lags 3,12,77.78082465277777,0.2936789772727317,27.835739878841608,27.5770833333333,27.5708333333333,-0.0854699046520853,0,0,0,0,0,0,3,1,1,16.591666666666697,16.591666666666697,18.39166666666667,2.942531826785581,0,0,0,0,87.8,-0.2003496503496516,30.9,-0.2699300699300702,69.3,0.7888111888111898,0.0118881118881118,0.0,0.0,0.25,0.0,65.0,25.0,2.3791666666666984,2.3791666666666984,5.966666666666669,0.4552668974344388,1,225.6816507000737,27.63448784082535,1.000921149594694,1.5073231392778186,12,1,44.26953409283357,-234.3183492999263,-42.36551215917465,0,0,0.5923794024199156,0,0,10856,0,27.67854880516591,26.99863006960481,800.1494909977547,29.5,0.6632277081798084,0,5,92.0,-175.2183406113537,141.7816593886463,False,True,130.1659388646288,119.21397379912663,1,1.831831831831832,133.2,110.8,-1.0999999999999996,0.3524590163934426,1,11,1.8828828828828832,0.6249999999999997,0.3703703703703701,0.3999999999999996,2.1981981981981984,0.9166666666666666,0.921891891891892
2025-5,Lags 3,13,78.22387087424985,0.4206247199166087,27.7449382842335,27.3791666666667,27.5770833333333,-0.1060698942015413,0,0,0,0,0,0,4,1,1,18.540425531914806,18.540425531914806,17.961538461538463,3.2386296220826454,0,0,0,0,88.8,-0.04120879120879,29.8,-0.2692307692307691,76.0,0.9203296703296732,-0.0390109890109882,0.0,0.0,0.3076923076923077,0.0,65.0,25.0,1.6553191489362007,1.6553191489362007,5.946153846153848,0.5451419113330268,1,262.7939142461964,36.88335638543107,1.3346857230674656,1.6054587367450437,13,1,47.3848675785052,-277.2060857538036,-43.11664361456893,0,0,0.5673171012631525,0,0,10845,0,27.67854880516591,26.31995245329499,778.0538040469894,29.5,0.6639004149377593,0,5,92.0,-200.6069868995633,154.3930131004367,False,True,141.7816593886463,130.1659388646288,1,1.7671517671517671,144.29999999999998,110.70000000000002,-0.0999999999999996,0.3372549019607843,1,11,1.8828828828828832,1.100000000000001,0.6875000000000002,0.4074074074074075,2.297297297297298,0.8461538461538461,0.921891891891892
2025-5,Lags 3,14,78.42097533561295,0.4153415604785269,27.67803793059777,26.6553191489362,27.3791666666667,-0.111616056815527,0,0,0,0,0,0,5,1,1,15.983333333333306,15.983333333333306,17.992857142857144,3.197780391865772,0,0,0,0,89.0,0.0657142857142816,30.1,-0.2525274725274738,70.6,0.8224175824175812,-0.0556043956043963,0.0,0.0,0.3571428571428571,0.0,65.0,25.0,1.8083333333333016,1.8083333333333016,5.914285714285716,0.5804988619561142,1,300.06462930477335,36.93103129904903,1.001292586095467,1.3376419536515556,14,1,44.33189273000925,-329.93537069522665,-53.068968700950975,0,0,0.5505050851551573,0,0,10831,0,27.67854880516591,26.4179019306078,758.969696969697,29.5,0.6647585633828824,0,5,92.0,-228.0,168.0,False,False,154.3930131004367,141.7816593886463,1,1.7310167310167308,155.39999999999998,113.60000000000002,2.9000000000000004,0.3197026022304832,1,12,1.8828828828828832,1.2727272727272725,1.400000000000001,0.8750000000000001,2.423423423423423,0.8571428571428571,0.921891891891892
2025-5,Tags 1,1,80.2978723404255,0.0,29.5276595744681,28.15472074468085,28.15472074468085,0.0,0,0,0,0,0,0,1,1,1,20.2978723404255,20.2978723404255,29.4,0.0,0,0,0,0,92.7,0.0,34.8,0.0,63.3,0.0,0.0,0.0,0.0,1.0,0.0,60.0,30.0,0.4723404255319003,-0.4723404255319003,9.6,0.0,1,14.098406880022557,14.098406880022557,3.0,3.0,0,0,140.98406880022557,4.098406880022557,4.098406880022557,1,1,0.0,0,0,7093,1,29.10662813458183,29.10662813458183,1789.0,29.0,1.015085295361624,1,0,106.75,0.0,64.0,True,False,669.9717991631799,637.6489644351465,0,1.548423423423423,7.104,3.896,3.896,2.909090909090909,0,1,0.5484234234234233,3.0,3.0,3.0,0.1548423423423423,1.0,0.952702702702703
2025-5,Tags 1,2,80.6885195035461,0.7812943262411776,29.43882978723405,29.5276595744681,28.15472074468085,-0.1776595744681013,0,0,0,0,0,0,2,1,1,21.07916666666669,21.07916666666669,26.5,0.5524585161877237,0,0,0,0,88.5,-4.200000000000028,34.6,-0.1999999999999944,64.9,1.5999999999999932,1.2999999999999974,0.0,0.0,1.0,0.0,60.0,30.0,0.6499999999999986,-0.6499999999999986,8.85,0.1256242898491086,1,28.23662289990117,14.118311449950586,1.001411831144995,3.0,1,1,82.3568167913784,-1.763377100098829,-5.881688550049415,1,0,1.4132152469965786,0,0,7083,1,29.10662813458183,28.947461106758297,1789.0,29.0,1.0165184243964422,2,0,106.75,0.0,77.0,True,False,64.0,637.6489644351465,0,1.4780405405405403,14.208,6.792,2.896,1.5238095238095235,0,2,0.5484234234234233,0.909090909090909,3.0,3.0,0.2956081081081081,1.0,0.952702702702703
2025-5,Tags 1,3,80.6284574468085,0.1052304964539065,29.363849487785668,29.35,29.5276595744681,-0.1568853427895939,0,0,0,0,0,0,3,1,1,20.508333333333297,20.508333333333297,27.3,0.4042617444587388,0,0,0,0,88.9,-1.8999999999999808,34.2,-0.2999999999999916,60.0,-1.649999999999988,0.7000000000000034,0.0,0.0,1.0,0.0,60.0,30.0,0.7861111111111008,-0.7861111111111008,8.433333333333332,0.1573431505218906,1,42.42081447963801,14.14027149321267,1.0015554298642533,3.0,2,1,77.77149321266968,-7.579185520361989,-5.859728506787331,1,0,1.1538439661419306,0,0,7072,1,29.10662813458183,28.7993937046812,1789.0,29.0,1.0180995475113122,3,0,106.75,0.0,91.0,True,False,77.0,64.0,0,1.5015015015015012,21.312,10.688,3.896,1.0,0,3,0.5484234234234233,1.1000000000000003,1.0,3.0,0.4504504504504504,1.0,0.952702702702703
2025-5,Tags 1,4,81.69412086288415,1.3208882978723335,28.997887115839248,29.2138888888889,29.35,-0.501908983451547,1,1,1,0,0,0,4,1,1,24.8911111111111,24.8911111111111,25.075000000000003,2.156734979269201,0,0,0,0,91.8,-0.2300000000000059,31.0,-1.1800000000000028,73.4,2.5399999999999974,0.2499999999999965,0.25,0.0,1.0,0.0,60.0,30.0,2.1000000000000014,-2.1000000000000014,7.574999999999999,0.7431139944405302,0,63.70328425821064,21.234428086070213,1.5016987542468856,1.5061579841449604,3,1,84.93771234428085,-11.296715741789356,-3.7655719139297865,1,0,0.9457568557593368,0,0,7064,1,29.10662813458183,27.58804905364729,1789.0,29.0,1.0192525481313703,3,0,106.75,0.0,107.0,True,False,91.0,77.0,0,1.4076576576576576,28.416,11.584,0.8959999999999999,0.8,0,4,0.5484234234234233,0.7272727272727274,0.8000000000000004,0.7272727272727274,0.5630630630630631,1.0,0.952702702702703
2025-5,Tags 1,5,81.86946335697398,0.8357866430259941,28.85622635933806,27.9,29.2138888888889,-0.392615248226962,1,1,0,0,0,0,5,1,1,22.570833333333297,22.570833333333297,25.1,1.9084952919173523,0,0,0,0,90.7,-0.0700000000000062,32.9,-0.7400000000000024,65.5,1.2899999999999945,0.0699999999999973,0.2,0.0,1.0,0.0,60.0,28.0,0.2895833333333009,0.2895833333333009,7.479999999999999,0.7172884051847396,1,85.04606661941885,21.26151665485472,1.0012756909992913,1.5059532246633591,4,1,85.04606661941885,-14.953933380581148,-3.738483345145287,1,0,0.8654130391032331,0,0,7055,1,29.10662813458183,27.92554626297055,1789.0,29.0,1.020552799433026,4,0,106.75,0.0,125.0,True,False,107.0,91.0,0,1.3795045045045045,35.52,13.48,1.896,0.6530612244897959,1,5,0.5484234234234233,1.1250000000000002,0.8181818181818186,0.9000000000000006,0.6897522522522522,1.0,0.952702702702703
2025-5,Tags 1,6,81.93288613081165,0.5319547450185693,28.86768863278172,28.2895833333333,27.9,-0.2145267646065559,1,1,0,0,0,0,6,1,1,22.25,22.25,25.25,1.7140647924930217,0,0,0,0,91.1,0.0428571428571431,33.6,-0.4085714285714289,65.1,0.6914285714285718,0.0657142857142854,0.1666666666666666,0.0,1.0,0.0,60.0,28.0,0.9250000000000008,0.9250000000000008,7.466666666666666,0.6421763209936634,1,106.48871219650717,21.29774243930144,1.0017038193951442,1.5061763453073975,5,1,69.86561011834333,-28.511287803492834,-13.702257560698566,1,0,0.8004577318814894,0,0,7043,1,29.10662813458183,28.55071398937772,1789.0,29.0,1.0222916370864688,5,0,106.75,0.0,145.0,True,False,125.0,107.0,0,1.4311186186186184,42.624,18.376,4.896,0.5245901639344263,1,6,0.6891891891891893,1.333333333333333,1.4999999999999998,1.090909090909091,0.8586711711711712,1.0,0.952702702702703
2025-5,Tags 1,7,82.1207476359338,0.4733678444782264,28.81456644714623,28.925,28.2895833333333,-0.1739208671057124,1,1,0,0,0,0,7,1,1,23.247916666666697,23.247916666666697,25.2,1.641764917134638,0,0,0,0,91.0,0.067857142857152,32.9,-0.3214285714285714,66.1,0.5107142857142895,0.0571428571428583,0.1428571428571428,0.0,1.0,0.0,60.0,28.0,0.4958333333333016,0.4958333333333016,7.357142857142857,0.6028370058462204,1,127.96815014929618,21.32802502488269,1.0014218683349922,1.0044077918384755,6,1,68.10629839878507,-42.03184985070382,-13.671974975117305,1,0,0.7474809926810481,0,0,7033,1,29.10662813458183,28.14558071595441,1156.9580838323354,29.0,1.0237452011943693,6,0,108.0,-59.0,108.0,False,False,145.0,125.0,0,1.4277670527670527,49.728,21.272,2.896,0.4507042253521127,1,7,0.6891891891891893,0.833333333333333,1.1111111111111105,1.2499999999999996,0.9994369369369368,1.0,0.952702702702703
2025-5,Tags 1,8,82.21997709810873,0.3817315377687798,28.75102689125295,28.4958333333333,28.925,-0.1583069486659926,1,1,0,0,0,0,8,1,1,27.914583333333297,27.914583333333297,25.05,1.5456739391864986,0,0,0,0,90.8,0.0559523809523912,33.4,-0.2166666666666628,66.8,0.4511904761904782,-0.009523809523806,0.125,0.0,1.0,0.0,55.0,28.0,0.3062499999999986,0.3062499999999986,7.425,0.5863399967888281,1,156.60592255125286,28.47380410022779,1.335041761579347,1.3392179195140472,7,1,64.06605922551253,-63.39407744874714,-21.52619589977221,1,0,0.6920823625269213,0,0,7024,1,29.10662813458183,27.94962804499913,1135.499067503639,29.0,1.0250569476082003,7,0,108.0,-70.1353711790393,121.8646288209607,False,True,108.0,145.0,0,1.4076576576576576,56.832,23.168,1.896,0.4,1,8,0.6891891891891893,0.9000000000000006,0.7500000000000002,1.0,1.1261261261261262,1.0,0.952702702702703
2025-5,Tags 1,9,82.68759869038236,0.5477850318023207,28.603135014447066,28.30625,28.4958333333333,-0.1995499901497259,1,1,0,0,0,0,9,1,1,31.4285714285714,31.4285714285714,25.355555555555554,2.014571670986166,0,0,0,0,90.7,0.0400000000000043,33.9,-0.1199999999999993,62.9,0.1333333333333355,-0.0199999999999993,0.1111111111111111,0.0,1.0,0.0,55.0,25.0,2.4200000000000017,2.4200000000000017,7.5,0.7054561169070201,1,185.2643579877441,28.5022089211914,1.0009975773122417,1.3382737162130065,8,1,62.81042336336622,-84.73564201225594,-21.497791078808607,1,0,0.658080826212553,0,0,7017,1,29.10662813458183,27.142842071551048,1117.2550019849148,29.0,1.02607952116289,7,0,108.0,-82.60698689956331,137.3930131004367,False,True,121.8646288209607,108.0,0,1.3607357357357357,63.936,23.064,-0.104,0.367816091954023,1,8,0.6891891891891893,0.7777777777777775,0.7000000000000002,0.5833333333333333,1.224662162162162,0.8888888888888888,0.952702702702703
2025-5,Tags 1,10,82.7423804880108,0.4282700945626493,28.554071513002363,27.42,28.30625,-0.1718891754423678,1,1,0,1,1,1,10,1,1,28.23541666666669,28.23541666666669,25.37,1.9072401882751413,0,0,0,0,92.1,0.1060606060606076,33.6,-0.0806060606060608,66.6,0.1660606060606049,-0.0678787878787878,0.1,0.1,1.0,0.0,55.0,25.0,3.1125000000000007,3.1125000000000007,7.609999999999999,0.682967146494176,0,213.94950791613172,28.52660105548424,1.0008557980316646,1.337517234821471,9,1,56.18875965474168,-116.05049208386822,-31.47339894451576,1,0,0.6284033596309342,1,0,7011,1,29.10662813458183,27.76378780281984,1102.684870486312,29.0,1.0269576379974326,7,0,108.0,-95.52401746724892,153.4759825327511,False,True,137.3930131004367,121.8646288209607,0,1.3091216216216215,71.04,21.96,-1.104,0.3440860215053763,1,8,0.6891891891891893,0.8571428571428569,0.6666666666666662,0.5999999999999999,1.3091216216216215,0.8,0.952702702702703
