flock,farm,actual,predicted,prediction_day,error_g,absolute_error_g
2026-1_Lags 3,Lags,1691.4399999999998,1494.0892639534438,17,-197.350736046556,197.350736046556
2026-1_Lags 3,Lags,1691.4399999999998,1494.0892639534438,18,-197.350736046556,197.350736046556
2026-1_Lags 3,Lags,1691.4399999999998,1494.0892639534438,19,-197.350736046556,197.350736046556
2026-1_Lags 3,Lags,1691.4399999999998,1494.0892639534438,20,-197.350736046556,197.350736046556
2026-1_Lags 3,Lags,1691.4399999999998,1499.6063402631037,21,-191.83365973689615,191.83365973689615
2026-1_Tags 1,Tags,1446.68,1695.648510166374,1,248.96851016637402,248.96851016637402
2026-1_Tags 1,Tags,1446.68,1640.226339982253,2,193.5463399822529,193.5463399822529
2026-1_Tags 1,Tags,1446.68,1705.011854753641,3,258.331854753641,258.331854753641
2026-1_Tags 1,Tags,1446.68,1681.045379360267,4,234.36537936026684,234.36537936026684
2026-1_Tags 1,Tags,1446.68,1687.6942666183531,5,241.01426661835308,241.01426661835308
2026-1_Tags 1,Tags,1446.68,1678.159470363125,6,231.47947036312485,231.47947036312485
2026-1_Tags 1,Tags,1446.68,1689.9848786511309,7,243.30487865113082,243.30487865113082
2026-1_Tags 1,Tags,1446.68,1709.2871928989946,8,262.6071928989945,262.6071928989945
2026-1_Tags 1,Tags,1446.68,1705.0174808218526,9,258.3374808218525,258.3374808218525
2026-1_Tags 1,Tags,1446.68,1705.6759985219974,10,258.9959985219973,258.9959985219973
2026-1_Tags 1,Tags,1446.68,1705.2889798068643,11,258.6089798068642,258.6089798068642
2026-1_Tags 1,Tags,1446.68,1704.2230223527897,12,257.54302235278965,257.54302235278965
2026-1_Tags 1,Tags,1446.68,1705.0174808218526,13,258.3374808218525,258.3374808218525
2026-1_Tags 1,Tags,1446.68,1705.081691808255,14,258.401691808255,258.401691808255
2026-1_Tags 1,Tags,1446.68,1704.6656295191992,15,257.98562951919916,257.98562951919916
2026-1_Tags 1,Tags,1446.68,1700.7955509522044,16,254.11555095220433,254.11555095220433
2026-1_Tags 1,Tags,1446.68,1700.7955509522044,17,254.11555095220433,254.11555095220433
2026-1_Tags 1,Tags,1446.68,1703.3724349636905,18,256.6924349636904,256.6924349636904
2026-1_Tags 1,Tags,1446.68,1703.3724349636905,19,256.6924349636904,256.6924349636904
2026-1_Tags 1,Tags,1446.68,1703.6439339487022,20,256.9639339487021,256.9639339487021
2026-1_Tags 1,Tags,1446.68,1703.3724349636905,21,256.6924349636904,256.6924349636904
2026-1_Tags 2,Tags,1550.16,1616.8466532637449,1,66.6866532637448,66.6866532637448
2026-1_Tags 2,Tags,1550.16,1588.2102922170332,2,38.050292217033075,38.050292217033075
2026-1_Tags 2,Tags,1550.16,1660.470897546023,3,110.31089754602294,110.31089754602294
2026-1_Tags 2,Tags,1550.16,1663.658636762782,4,113.49863676278187,113.49863676278187
2026-1_Tags 2,Tags,1550.16,1669.5479609084643,5,119.38796090846427,119.38796090846427
2026-1_Tags 2,Tags,1550.16,1670.575643419882,6,120.41564341988192,120.41564341988192
2026-1_Tags 2,Tags,1550.16,1677.4341721887668,7,127.27417218876667,127.27417218876667
2026-1_Tags 2,Tags,1550.16,1677.4341721887668,8,127.27417218876667,127.27417218876667
2026-1_Tags 2,Tags,1550.16,1573.6437445952818,9,23.483744595281678,23.483744595281678
2026-1_Tags 2,Tags,1550.16,1573.6437445952818,10,23.483744595281678,23.483744595281678
2026-1_Tags 2,Tags,1550.16,1538.8699688247937,11,-11.290031175206423,11.290031175206423
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,12,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,13,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,14,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,15,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,16,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,17,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,18,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,19,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,20,-10.308430523194374,10.308430523194374
2026-1_Tags 2,Tags,1550.16,1539.8515694768057,21,-10.308430523194374,10.308430523194374
2026-1_Tags 3,Tags,1691.4399999999998,1515.9977388210643,1,-175.4422611789355,175.4422611789355
2026-1_Tags 3,Tags,1691.4399999999998,1580.1195035673124,2,-111.32049643268738,111.32049643268738
2026-1_Tags 3,Tags,1691.4399999999998,1589.8898234721632,3,-101.55017652783658,101.55017652783658
2026-1_Tags 3,Tags,1691.4399999999998,1519.9637821690794,4,-171.4762178309204,171.4762178309204
2026-1_Tags 3,Tags,1691.4399999999998,1534.038116595522,5,-157.40188340447776,157.40188340447776
2026-1_Tags 3,Tags,1691.4399999999998,1520.7325622296694,6,-170.70743777033044,170.70743777033044
2026-1_Tags 3,Tags,1691.4399999999998,1508.2509245824904,7,-183.18907541750946,183.18907541750946
2026-1_Tags 3,Tags,1691.4399999999998,1521.3224516682992,8,-170.11754833170062,170.11754833170062
2026-1_Tags 3,Tags,1691.4399999999998,1526.2069037951658,9,-165.23309620483406,165.23309620483406
2026-1_Tags 3,Tags,1691.4399999999998,1525.0821978399629,10,-166.35780216003695,166.35780216003695
2026-1_Tags 3,Tags,1691.4399999999998,1528.1022808562304,11,-163.3377191437694,163.3377191437694
2026-1_Tags 3,Tags,1691.4399999999998,1512.7226699370688,12,-178.71733006293107,178.71733006293107
2026-1_Tags 3,Tags,1691.4399999999998,1524.5722519082158,13,-166.86774809178405,166.86774809178405
2026-1_Tags 3,Tags,1691.4399999999998,1523.2592495269655,14,-168.18075047303432,168.18075047303432
2026-1_Tags 3,Tags,1691.4399999999998,1525.5252297814327,15,-165.91477021856713,165.91477021856713
2026-1_Tags 3,Tags,1691.4399999999998,1525.7486846742183,16,-165.6913153257815,165.6913153257815
2026-1_Tags 3,Tags,1691.4399999999998,1521.0105782854391,17,-170.4294217145607,170.4294217145607
2026-1_Tags 3,Tags,1691.4399999999998,1520.7699555004444,18,-170.6700444995554,170.6700444995554
2026-1_Tags 3,Tags,1691.4399999999998,1520.7496043910016,19,-170.6903956089982,170.6903956089982
2026-1_Tags 3,Tags,1691.4399999999998,1521.058370759001,20,-170.3816292409988,170.3816292409988
2026-1_Tags 3,Tags,1691.4399999999998,1520.7496043910016,21,-170.6903956089982,170.6903956089982
2026-2_Lags 1,Lags,1192.0,1481.9995515675623,1,289.9995515675623,289.9995515675623
2026-2_Lags 1,Lags,1192.0,1529.6135658790115,2,337.6135658790115,337.6135658790115
2026-2_Lags 1,Lags,1192.0,1414.2152388071495,3,222.2152388071495,222.2152388071495
2026-2_Lags 1,Lags,1192.0,1436.9791676532236,4,244.9791676532236,244.9791676532236
2026-2_Lags 1,Lags,1192.0,1438.1405996006526,5,246.14059960065265,246.14059960065265
2026-2_Lags 1,Lags,1192.0,1356.2480028831176,6,164.24800288311758,164.24800288311758
2026-2_Lags 1,Lags,1192.0,1341.3810049950923,7,149.38100499509233,149.38100499509233
2026-2_Lags 1,Lags,1192.0,1360.69463330473,8,168.6946333047299,168.6946333047299
2026-2_Lags 1,Lags,1192.0,1342.9063962657967,9,150.90639626579673,150.90639626579673
2026-2_Lags 1,Lags,1192.0,1304.5226239000008,10,112.52262390000078,112.52262390000078
2026-2_Lags 1,Lags,1192.0,1296.4921164268958,11,104.49211642689579,104.49211642689579
2026-2_Lags 1,Lags,1192.0,1309.8096737733526,12,117.80967377335264,117.80967377335264
2026-2_Lags 1,Lags,1192.0,1301.2331512034182,13,109.23315120341817,109.23315120341817
2026-2_Lags 1,Lags,1192.0,1306.5185721716884,14,114.51857217168845,114.51857217168845
2026-2_Lags 1,Lags,1192.0,1316.176940645252,15,124.17694064525199,124.17694064525199
2026-2_Lags 1,Lags,1192.0,1292.7178008111212,16,100.71780081112115,100.71780081112115
2026-2_Lags 1,Lags,1192.0,1270.4378197281403,17,78.43781972814031,78.43781972814031
2026-2_Lags 1,Lags,1192.0,1255.114003829595,18,63.11400382959505,63.11400382959505
2026-2_Lags 1,Lags,1192.0,1261.5102081339803,19,69.51020813398031,69.51020813398031
2026-2_Lags 1,Lags,1192.0,1266.417545690647,20,74.4175456906471,74.4175456906471
2026-2_Lags 1,Lags,1192.0,1266.417545690647,21,74.4175456906471,74.4175456906471
2026-2_Lags 2,Lags,1204.0,1329.297742790943,1,125.29774279094295,125.29774279094295
2026-2_Lags 2,Lags,1204.0,1302.5355428015469,2,98.53554280154685,98.53554280154685
2026-2_Lags 2,Lags,1204.0,1305.4373395487737,3,101.4373395487737,101.4373395487737
2026-2_Lags 2,Lags,1204.0,1308.275091337659,4,104.27509133765898,104.27509133765898
2026-2_Lags 2,Lags,1204.0,1303.441307620703,5,99.4413076207029,99.4413076207029
2026-2_Lags 2,Lags,1204.0,1304.804364188361,6,100.80436418836098,100.80436418836098
2026-2_Lags 2,Lags,1204.0,1312.3548601973598,7,108.35486019735981,108.35486019735981
2026-2_Lags 2,Lags,1204.0,1341.2809249578804,8,137.28092495788042,137.28092495788042
2026-2_Lags 2,Lags,1204.0,1329.5238658196347,9,125.5238658196347,125.5238658196347
2026-2_Lags 2,Lags,1204.0,1252.4324628612965,10,48.43246286129647,48.43246286129647
2026-2_Lags 2,Lags,1204.0,1272.0396615095578,11,68.03966150955785,68.03966150955785
2026-2_Lags 2,Lags,1204.0,1272.4119938604074,12,68.41199386040739,68.41199386040739
2026-2_Lags 2,Lags,1204.0,1252.4700903854125,13,48.470090385412504,48.470090385412504
2026-2_Lags 2,Lags,1204.0,1255.122286923715,14,51.12228692371491,51.12228692371491
2026-2_Lags 2,Lags,1204.0,1259.041018004352,15,55.041018004352054,55.041018004352054
2026-2_Lags 2,Lags,1204.0,1267.461800887534,16,63.46180088753408,63.46180088753408
2026-2_Lags 2,Lags,1204.0,1278.209933668264,17,74.20993366826406,74.20993366826406
2026-2_Lags 2,Lags,1204.0,1279.9887120511994,18,75.9887120511994,75.9887120511994
2026-2_Lags 2,Lags,1204.0,1302.9000238089918,19,98.90002380899182,98.90002380899182
2026-2_Lags 2,Lags,1204.0,1298.259306128851,20,94.259306128851,94.259306128851
2026-2_Lags 2,Lags,1204.0,1303.686255045634,21,99.68625504563397,99.68625504563397
2026-2_Lags 3,Lags,1078.0,1384.3013758595214,1,306.3013758595214,306.3013758595214
2026-2_Lags 3,Lags,1078.0,1381.5884574179784,2,303.58845741797836,303.58845741797836
2026-2_Lags 3,Lags,1078.0,1371.0165861878104,3,293.0165861878104,293.0165861878104
2026-2_Lags 3,Lags,1078.0,1373.2512066747393,4,295.25120667473925,295.25120667473925
2026-2_Lags 3,Lags,1078.0,1378.444047806426,5,300.44404780642594,300.44404780642594
2026-2_Lags 3,Lags,1078.0,1322.2354170791557,6,244.2354170791557,244.2354170791557
2026-2_Lags 3,Lags,1078.0,1316.614625948754,7,238.6146259487541,238.6146259487541
2026-2_Lags 3,Lags,1078.0,1452.2795024110278,8,374.2795024110278,374.2795024110278
2026-2_Lags 3,Lags,1078.0,1409.7237302295614,9,331.7237302295614,331.7237302295614
2026-2_Lags 3,Lags,1078.0,1414.404692226129,10,336.4046922261291,336.4046922261291
2026-2_Lags 3,Lags,1078.0,1416.3303102990233,11,338.33031029902327,338.33031029902327
2026-2_Lags 3,Lags,1078.0,1416.8096834471576,12,338.80968344715757,338.80968344715757
2026-2_Lags 3,Lags,1078.0,1447.9398174741373,13,369.93981747413727,369.93981747413727
2026-2_Lags 3,Lags,1078.0,1447.9398174741373,14,369.93981747413727,369.93981747413727
2026-2_Lags 3,Lags,1078.0,1446.523201212137,15,368.5232012121371,368.5232012121371
2026-2_Lags 3,Lags,1078.0,1440.399258932291,16,362.3992589322911,362.3992589322911
2026-2_Lags 3,Lags,1078.0,1444.995329656814,17,366.99532965681396,366.99532965681396
2026-2_Lags 3,Lags,1078.0,1435.2881459648293,18,357.28814596482925,357.28814596482925
2026-2_Lags 3,Lags,1078.0,1436.3675297945304,19,358.36752979453036,358.36752979453036
2026-2_Lags 3,Lags,1078.0,1440.3606696825611,20,362.36066968256114,362.36066968256114
2026-2_Lags 3,Lags,1078.0,1435.3736760809195,21,357.3736760809195,357.3736760809195
2026-2_Tags 1,Tags,1360.0,1626.231358411996,1,266.2313584119961,266.2313584119961
2026-2_Tags 1,Tags,1360.0,1558.9998716832647,2,198.9998716832647,198.9998716832647
2026-2_Tags 1,Tags,1360.0,1529.9287788816505,3,169.9287788816505,169.9287788816505
2026-2_Tags 1,Tags,1360.0,1540.4674462262244,4,180.4674462262244,180.4674462262244
2026-2_Tags 1,Tags,1360.0,1568.944285017517,5,208.9442850175169,208.9442850175169
2026-2_Tags 1,Tags,1360.0,1542.7985022405708,6,182.79850224057077,182.79850224057077
2026-2_Tags 1,Tags,1360.0,1562.86995696065,7,202.86995696064992,202.86995696064992
2026-2_Tags 1,Tags,1360.0,1570.6250566915396,8,210.6250566915396,210.6250566915396
2026-2_Tags 1,Tags,1360.0,1573.292275597105,9,213.2922755971049,213.2922755971049
2026-2_Tags 1,Tags,1360.0,1578.716982217887,10,218.7169822178871,218.7169822178871
2026-2_Tags 1,Tags,1360.0,1579.5873229301485,11,219.5873229301485,219.5873229301485
2026-2_Tags 1,Tags,1360.0,1557.82008156305,12,197.82008156305005,197.82008156305005
2026-2_Tags 1,Tags,1360.0,1541.5714180979014,13,181.57141809790141,181.57141809790141
2026-2_Tags 1,Tags,1360.0,1533.8501871856984,14,173.85018718569836,173.85018718569836
2026-2_Tags 1,Tags,1360.0,1521.5430060760837,15,161.54300607608366,161.54300607608366
2026-2_Tags 1,Tags,1360.0,1521.884745717222,16,161.8847457172219,161.8847457172219
2026-2_Tags 1,Tags,1360.0,1539.80139891833,17,179.80139891833005,179.80139891833005
2026-2_Tags 1,Tags,1360.0,1539.7489884159618,18,179.74898841596178,179.74898841596178
2026-2_Tags 1,Tags,1360.0,1545.9513448819846,19,185.9513448819846,185.9513448819846
2026-2_Tags 1,Tags,1360.0,1511.782929956018,20,151.78292995601805,151.78292995601805
2026-2_Tags 1,Tags,1360.0,1518.097158340686,21,158.09715834068606,158.09715834068606
2026-2_Tags 2,Tags,1556.2800000000002,1607.9667253215202,1,51.68672532152004,51.68672532152004
2026-2_Tags 2,Tags,1556.2800000000002,1447.4443200789922,2,-108.83567992100802,108.83567992100802
2026-2_Tags 2,Tags,1556.2800000000002,1497.9170438131405,3,-58.36295618685972,58.36295618685972
2026-2_Tags 2,Tags,1556.2800000000002,1497.9170438131405,4,-58.36295618685972,58.36295618685972
2026-2_Tags 2,Tags,1556.2800000000002,1497.9170438131405,5,-58.36295618685972,58.36295618685972
2026-2_Tags 2,Tags,1556.2800000000002,1497.9170438131405,6,-58.36295618685972,58.36295618685972
2026-2_Tags 2,Tags,1556.2800000000002,1500.8486103530918,7,-55.43138964690843,55.43138964690843
2026-2_Tags 2,Tags,1556.2800000000002,1501.7809807561798,8,-54.499019243820385,54.499019243820385
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,9,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,10,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,11,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,12,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,13,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,14,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,15,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,16,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,17,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,18,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,19,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1504.711748309186,20,-51.56825169081412,51.56825169081412
2026-2_Tags 2,Tags,1556.2800000000002,1508.1506597709624,21,-48.12934022903778,48.12934022903778
2026-2_Tags 3,Tags,1564.0,1446.681495522623,1,-117.31850447737702,117.31850447737702
2026-2_Tags 3,Tags,1564.0,1475.5275434452572,2,-88.47245655474285,88.47245655474285
2026-2_Tags 3,Tags,1564.0,1464.0147766450143,3,-99.98522335498569,99.98522335498569
2026-2_Tags 3,Tags,1564.0,1444.2265360579418,4,-119.77346394205824,119.77346394205824
2026-2_Tags 3,Tags,1564.0,1511.55330029384,5,-52.44669970615996,52.44669970615996
2026-2_Tags 3,Tags,1564.0,1497.7566388403166,6,-66.24336115968345,66.24336115968345
2026-2_Tags 3,Tags,1564.0,1502.2135983076098,7,-61.7864016923902,61.7864016923902
2026-2_Tags 3,Tags,1564.0,1537.0560897048138,8,-26.943910295186242,26.943910295186242
2026-2_Tags 3,Tags,1564.0,1453.4384611535345,9,-110.56153884646551,110.56153884646551
2026-2_Tags 3,Tags,1564.0,1451.9352769032962,10,-112.0647230967038,112.0647230967038
2026-2_Tags 3,Tags,1564.0,1429.135776767302,11,-134.8642232326979,134.8642232326979
2026-2_Tags 3,Tags,1564.0,1429.135776767302,12,-134.8642232326979,134.8642232326979
2026-2_Tags 3,Tags,1564.0,1511.2572615923175,13,-52.74273840768251,52.74273840768251
2026-2_Tags 3,Tags,1564.0,1523.7561020311502,14,-40.24389796884975,40.24389796884975
2026-2_Tags 3,Tags,1564.0,1525.6892313844803,15,-38.31076861551969,38.31076861551969
2026-2_Tags 3,Tags,1564.0,1522.9236746555978,16,-41.07632534440222,41.07632534440222
2026-2_Tags 3,Tags,1564.0,1522.9236746555978,17,-41.07632534440222,41.07632534440222
2026-2_Tags 3,Tags,1564.0,1514.9400160282687,18,-49.0599839717313,49.0599839717313
2026-2_Tags 3,Tags,1564.0,1514.9400160282687,19,-49.0599839717313,49.0599839717313
2026-2_Tags 3,Tags,1564.0,1484.4428180518437,20,-79.55718194815631,79.55718194815631
2026-2_Tags 3,Tags,1564.0,1511.088621515691,21,-52.9113784843089,52.9113784843089
2026-3_Tags 1,Tags,1446.0,1482.0014525906613,1,36.0014525906613,36.0014525906613
2026-3_Tags 1,Tags,1446.0,1441.0935661357407,2,-4.90643386425927,4.90643386425927
2026-3_Tags 1,Tags,1446.0,1433.2439267158452,3,-12.756073284154809,12.756073284154809
2026-3_Tags 1,Tags,1446.0,1442.4606320364214,4,-3.53936796357857,3.53936796357857
2026-3_Tags 1,Tags,1446.0,1415.7311822735608,5,-30.268817726439238,30.268817726439238
2026-3_Tags 1,Tags,1446.0,1417.9325358718029,6,-28.067464128197116,28.067464128197116
2026-3_Tags 1,Tags,1446.0,1434.7726713635034,7,-11.227328636496622,11.227328636496622
2026-3_Tags 1,Tags,1446.0,1439.7406956760708,8,-6.2593043239292,6.2593043239292
2026-3_Tags 1,Tags,1446.0,1456.349400129708,9,10.349400129708101,10.349400129708101
2026-3_Tags 1,Tags,1446.0,1413.7475407105053,10,-32.25245928949471,32.25245928949471
2026-3_Tags 1,Tags,1446.0,1420.6362794475433,11,-25.363720552456698,25.363720552456698
2026-3_Tags 1,Tags,1446.0,1378.779324597021,12,-67.22067540297894,67.22067540297894
2026-3_Tags 1,Tags,1446.0,1376.303093480945,13,-69.69690651905489,69.69690651905489
2026-3_Tags 1,Tags,1446.0,1441.0254491289572,14,-4.974550871042766,4.974550871042766
2026-3_Tags 1,Tags,1446.0,1441.0318979013562,15,-4.96810209864384,4.96810209864384
2026-3_Tags 1,Tags,1446.0,1441.0488144558449,16,-4.951185544155123,4.951185544155123
2026-3_Tags 1,Tags,1446.0,1438.3325064914995,17,-7.667493508500456,7.667493508500456
2026-3_Tags 1,Tags,1446.0,1460.01807665452,18,14.018076654519973,14.018076654519973
2026-3_Tags 1,Tags,1446.0,1459.326768710053,19,13.326768710053102,13.326768710053102
2026-3_Tags 1,Tags,1446.0,1456.01538925549,20,10.015389255489936,10.015389255489936
2026-3_Tags 1,Tags,1446.0,1456.01538925549,21,10.015389255489936,10.015389255489936
2026-3_Tags 2,Tags,1440.0,1417.4890038951337,1,-22.510996104866308,22.510996104866308
2026-3_Tags 2,Tags,1440.0,1393.4186567934732,2,-46.58134320652675,46.58134320652675
2026-3_Tags 2,Tags,1440.0,1402.7547902289557,3,-37.2452097710443,37.2452097710443
2026-3_Tags 2,Tags,1440.0,1421.470963077632,4,-18.52903692236805,18.52903692236805
2026-3_Tags 2,Tags,1440.0,1415.0502412518506,5,-24.949758748149407,24.949758748149407
2026-3_Tags 2,Tags,1440.0,1396.1044789111677,6,-43.89552108883231,43.89552108883231
2026-3_Tags 2,Tags,1440.0,1433.3094286478868,7,-6.690571352113238,6.690571352113238
2026-3_Tags 2,Tags,1440.0,1405.1392439380213,8,-34.86075606197869,34.86075606197869
2026-3_Tags 2,Tags,1440.0,1348.7585289315289,9,-91.24147106847113,91.24147106847113
2026-3_Tags 2,Tags,1440.0,1334.424211883049,10,-105.57578811695089,105.57578811695089
2026-3_Tags 2,Tags,1440.0,1354.6482947879704,11,-85.35170521202963,85.35170521202963
2026-3_Tags 2,Tags,1440.0,1333.1625594882644,12,-106.83744051173562,106.83744051173562
2026-3_Tags 2,Tags,1440.0,1329.030457388075,13,-110.96954261192491,110.96954261192491
2026-3_Tags 2,Tags,1440.0,1423.301724552785,14,-16.69827544721511,16.69827544721511
2026-3_Tags 2,Tags,1440.0,1423.301724552785,15,-16.69827544721511,16.69827544721511
2026-3_Tags 2,Tags,1440.0,1423.301724552785,16,-16.69827544721511,16.69827544721511
2026-3_Tags 2,Tags,1440.0,1423.301724552785,17,-16.69827544721511,16.69827544721511
2026-3_Tags 2,Tags,1440.0,1464.5006843165436,18,24.500684316543584,24.500684316543584
2026-3_Tags 2,Tags,1440.0,1465.918425814274,19,25.918425814274087,25.918425814274087
2026-3_Tags 2,Tags,1440.0,1466.4670957110034,20,26.467095711003367,26.467095711003367
2026-3_Tags 2,Tags,1440.0,1473.4595248513856,21,33.459524851385595,33.459524851385595
2026-3_Tags 3,Tags,1517.0,1302.0571776310987,1,-214.94282236890126,214.94282236890126
2026-3_Tags 3,Tags,1517.0,1300.490361812636,2,-216.5096381873641,216.5096381873641
2026-3_Tags 3,Tags,1517.0,1298.7538378685076,3,-218.24616213149238,218.24616213149238
2026-3_Tags 3,Tags,1517.0,1279.8786715917252,4,-237.12132840827485,237.12132840827485
2026-3_Tags 3,Tags,1517.0,1265.7158826149082,5,-251.2841173850918,251.2841173850918
2026-3_Tags 3,Tags,1517.0,1274.0512773552143,6,-242.94872264478568,242.94872264478568
2026-3_Tags 3,Tags,1517.0,1261.5212083598335,7,-255.4787916401665,255.4787916401665
2026-3_Tags 3,Tags,1517.0,1220.4055189553403,8,-296.5944810446597,296.5944810446597
2026-3_Tags 3,Tags,1517.0,1249.5705068159302,9,-267.42949318406977,267.42949318406977
2026-3_Tags 3,Tags,1517.0,1261.8794796756356,10,-255.1205203243644,255.1205203243644
2026-3_Tags 3,Tags,1517.0,1275.980536820698,11,-241.01946317930197,241.01946317930197
2026-3_Tags 3,Tags,1517.0,1270.7443468924296,12,-246.25565310757042,246.25565310757042
2026-3_Tags 3,Tags,1517.0,1278.128937579604,13,-238.8710624203959,238.8710624203959
2026-3_Tags 3,Tags,1517.0,1315.22625825157,14,-201.77374174842998,201.77374174842998
2026-3_Tags 3,Tags,1517.0,1317.1550966559164,15,-199.8449033440836,199.8449033440836
2026-3_Tags 3,Tags,1517.0,1316.5260419374874,16,-200.47395806251257,200.47395806251257
2026-3_Tags 3,Tags,1517.0,1316.2787674660606,17,-200.72123253393943,200.72123253393943
2026-3_Tags 3,Tags,1517.0,1353.7971406768218,18,-163.20285932317825,163.20285932317825
2026-3_Tags 3,Tags,1517.0,1361.766029230666,19,-155.23397076933406,155.23397076933406
2026-3_Tags 3,Tags,1517.0,1373.3259028160687,20,-143.67409718393128,143.67409718393128
2026-3_Tags 3,Tags,1517.0,1366.5321277850408,21,-150.46787221495924,150.46787221495924
